Artist,Song,Genre,Language,Lyrics
afi,anxious,Pop,en,"Tear into silence, my ears begin to ring
Begin to ring in the new sound anxiously
Oh, I am anxious and aching, breathing the burning air
Caring for something that is not there
Knowing what's fated, begin my fatal flight
Flying obscenely into the light
But the light will evade me to bring down punishment
Punishing soundly it lets me live
Swing the serenade (I heard it swing)
Swing love down and find the saddest song
I heard you swing the promises (You'll watch me swing now)
Swing love now and choke what we've become
Black without blindness, my eyes begin to sting
As my lips part to poison, sweet poisoning
Oh god, I feel like I'm dying
I've found death finally
And it feels like heaven, I'll never reach
Swing the serenade (I heard it swing)
Swing love down and find the saddest song
I heard you swing the promises (You'll watch me swing now)
Swing love now and choke what we've become
Swinging now, will you watch me?
Swinging now, will you watch me?
Turn it down
Drown it slowly
Is it off? I'm still listening
Swinging now, will you watch me?
Swinging now, will you watch me?
Turn it down
Drown it slowly
Is it off? I'm still listening
Swing the serenade (I heard it swing)
Swing love down and find the saddest song
I heard you swing the promises (You'll watch me swing now)
Swing love now and choke what we've become
(I'll bite your lips though I know better than this)
(This is a death I cant resist)"
afi,aspirin free,Pop,en,"There's no hope of helping us,
we've only just begun.
We're youth eternal,
nothing more to become.
A thousand lights are burning from both ends.
We're proud of reputations we all own.
Together forever.
Rejected but never alone.
Together forever.
I'd purify the world with one primal scream,
but no one would listen.
Keep dark secrets to myself,
because no one else will talk to me.
It's hard for me to comprehend,
they couldn't understand all the thoughts going
through our heads.
With a smile they tore us up,
now look what we've become.
Finally we are numb.
No need to.
No need to feel.
I've got a nothingness and that's all that's real.
No need to cut the numbness inside.
No need to.
No need to hear.
What you've got to say means nothing at all.
I've got no distance left to fall."
afi,at a glance,Pop,en,"No haven now as I watch it pour from everywhere.
Just like the storm that has come out of thin air.
Gentle caresses, just as paper thin -frail
and only- lack the strength to hold.
What I if could go to sleep for days,
would you count the hours,
or would your restlessness consume fading memories of me?
Fall into open arms that offer their protection.
Quick to deny that their open to deceit.
Long to believe that support will never cease.
Bitter and lonely, those they've left before.
What if I could go to sleep for days,
would you count the hours,
or would your restlessness consume fading memories of me?
The vibrant heart so quickly growing old,
the warmest eyes so quickly growing cold.
Just a glance for they don't care to see what becomes of me.
The vibrant heart so quickly growing old,
the warmest eyes so quickly growing cold.
Just a glance for they don't care to see what becomes of me
What becomes of me
What becomes of me

What if I could go to sleep for days,
would you count the hours,
or would your restlessness consume
What if could go to sleep for days,
would you count the hours,
or would your restlessness consume fading memories of me?"
afi,aurelia,Pop,en,"Aurelia, the new wolves await
Aurelia, they brought you new chains
They're barking in the wrong key
And you sing along
Aurelia, dream animals' wills are real enough
To make the slow kill
They're barking in the wrong key
And you sing along
Can you see at night?
We can see at night
And we're barking in the wrong key
And you sing along"
afi,back into the sun,Pop,en,"None of them
Some of us
Heard what you said
With the dust
In your lungs
And we hush
Show you my face
Each of us could respond to
Calls from great beyond
Our love must return
All has undone
Our love must return now
Back into the sun
Overnight
With restrain
Whispering strange
Still remains
Mispronounced
Each of us
Screaming with pride
In our hearts
In our hearts
And our hearts could soon respose to
Show much anyone
Our love must return
All has undone
Our love must return now
Back into the sun
Our love must return
All has undone
Our love must return now
All has undone
Our love must return now
Back into the sun"
afi,battled,Pop,en,"What you thinking I can't speak.
My mind is not my own.
Feeling that my will is weak.
Can I find the strength to go on?
I've battled!
I've fucking battled man!
I've battled!
I've battled yeah!
I've battled!
I've fucking battled man!
I've battled!
What you thinking I can't speak.
My mind is not my own.
Feeling that my will is weak.
Can I find the strength to go on?
I've battled!
I've fucking battled man!
I've battled!
I've battled yeah!
I've battled!
I've fucking battled man!
I've battled!"
afi,beautiful thieves,Pop,en,"My dear there is no danger
Can't you see they turn blind eyes
To we swift and spot lit strangers?
Oh before the rush is over
We will be revered again
While the victims still recover
Oh!
If we run this light
Take a little life
No one will care at all
Oh!
We can burn it and leave
For we are the beautiful Thieves
No one suspects at all
No one suspects
Ah
Oh,
Are we running towards death?
I have him times before
He adores like the rest
Oh even if we're discovered
Just be sure to wear your best
We will surely make the covers
Oh!
If we run this light
Take a little life
No one will care at all
Oh!
We can burn it and leave
For we are the beautiful thieves
No one suspects at all
No one suspects
Who would run for cover?
Who would run from us?
Who would run for cover?
Who would run from us?
Oh!
If we run this light
Take a little life
No one will care at all
Oh!
We can burn it and leave
For we are the beautiful thieves
No one suspects at all
No one suspects at all
If we run this light
Take a little life
No one will care at all
Oh!
We can burn it and leave
For we are the beautiful thieves
No one suspects at all
No one suspects"
afi,bleed black,Pop,en,"I am exploring the inside.
I find it desolate.
I do implore these confines now
as they penetrate, ""recreate me.""
I'm hovering throughout time.
I crumble in these days.
I crumble, I cannot find
reflection in these days.
If you listen, listen close,
beat-by-beat, you can hear when the heart stops.
I saved the pieces when it broke and ground them all to dust.
I am destroyed by the inside.
I disassociate.
I hope to destroy the outside.
It will alleviate and elevate me.
Like water flowing into lungs,
I'm flowing through these days.
As morphine tears through deadened veins
I'm numbing in these days.
I know what died that night.
It could never be brought back to life once again, I know.
I know I died that night and I'll never be brought back to life.
Once again, I know.
If you listen, listen close,
beat-by-beat, you can hear when the heart stops.
I saved the pieces when it broke and ground them all to dust.."
afi,born in the usa,Pop,en,"""Frank wont be coming in today, Joe.
or tomorrow.
Frank quit, bought a goat farm..moved to Ukiah.""
""I like really big tits
I like really big tits.
Reading pornos, watchin' girly shows, takin' off their clothes.
I like watchin' gay men fight
I like watchin' gay men fight.
Walk like a macho man, love Hulk Hogan, love the slogan.
""Hulk rules!""
I'm just God's gift to Earth
I'm just God's gift to Earth.
Walkin' in a strut 'cross the side of the bar, drivin' a chevy truck.
You know me with gun racks, got a .40 growin' up eat and live and breath dregs-
I'm born in the US of A, born in the US of A, born in the US of A.
I've been tryin' to be a man
I'm just tryin' to be a man.
Drink from dawn to night, lookin’ for a fight, makes everything alright.
I like really big tits
I like really big tits
I think I’ll look up to all the girls, a slut might just beat me up.
You know me with gun racks, got a .40 growin' up, even though I’ve got three ???-
I'm born in the US of A, born in the US of A, born in the US of A.
You know me with gun racks, got a .40 growin' up, eat and live and breath dregs-
I'm born in the US of A, born in the US of A, born in the US of A.
We'll shiiiit."""
afi,break angels,Pop,en,"I'm the young father of every great boy
Don't let them catch you in my sights
Who's seen my father sees nothing at all
I saw my father, he's blinding
Over time, pretty lies
Break angels, break angels
On the holy night, no end of day
I felt the light, I lie awake
On the holy night, no end of day
You are the light, I am the way
I'm the young father of every great boy
Don't let them catch you in my sights
Don't say my father took any cheap whore
In me, my father's still fighting
Over time, pretty lies
Break angels, break angels
On the holy night, no end of day
I felt the light, I lie awake
On the holy night, no end of day
You are the light, I am the way
Over time, pretty lies
Break angels, break angels
Oh, can you perfectly recite
So I may hear those pretty lies?
Break angels
On the holy night, no end of day
I felt the light, I lie awake
On the holy night, no end of day
You are the light, I am the way
On the holy night, no end of day
I felt the light, I lie awake
On the holy night, no end of day
You are the light, I am the way"
afi,brownie bottom sundae,Pop,en,"Into the dark is where you're draggin' me
and into your dark is where I never want to be.
I know I'm not alone and i really want to leave.
Into the dark is where you want to watch me bleed.
I'm feeling kinda trapped, I gotta go.
I'm feelin' kinda trapped don't you know.
I'm feelin really trapped I gotta go.
I gotta go.
I'm being dragged down, for how long I don't know.
I'm being dragged down and I rise up way too slow.
I know I don't belong here and I think I ought to go.
I hope that I can leave here with my soul."
afi,carcinogen crush,Pop,en,"Speechless, read the words between your lines.
In isolation, silence separates all of design.
Heard you speak words, i know you didn't write, but i believed you,
believed them because you spoke them again in my dreams last night.
I swear to you I'm not the one,
I swear so I'll become what you were over,
your only delight.
Take a bow, you performed exquisitely
Another million scream, I know you'll see each subtletys understood by me.
I would be as devout
As the high school sweetheart that I never had, I swear
I swear to you I'm not the one
I swear so I'll become what you were over
your only delight.
So if you have to fly to me.
I swear that you will be what you were over, so lonely delight.
Airs of grace, your airs of grace will fill me, oooo.
Airs of grace, your airs of grace will fill me, oooo.
Airs of grace, your airs of grace will fill me, oooo.
Airs of grace, your airs of grace just kill me.
Oh.
I swear to you I'm not the one
I swear so I'll become your only.
So if you have to fly to me.
I swear you will be what you were over, so lonely delight.
Delight, delight oh."
afi,catch a hot one,Pop,en,"Let's tap your heart so we can paint the walls and see
if anybody likes the tone or the pain.
The hungry eyes waiting for life flash,
now they're gonna see it.
Open your veins so we can make a pool and bathe
and see if anyone complains of the stain.
Let's strip you down so we can see you old scars.
Now you're gonna feel it.
Show me how to shine now.
Have you ever turned to dust?
I saw an insect learn to fly; its form was scorned.
Have you ever seen the kingdom of the flys?
I saw it stay in sovereignty.
Have you lost the sense of touch?
Have you ever turned to dust?
Let's lift you up so we can see how fast you fall.
We always thought that you could fly;
now you'll crawl.
The lack of loyalty you thought you once felt,
now you're gonna feel it.
show me how to shine Now.."
afi,cereal wars,Pop,en,"Get up early in the morning,
going to the store.
Post, Kellogs, General Mills?
It's the cereal war.
Fuckin' store never has the monsters and they never get more.
Post, Kellogs, General Mills?
It's the cereal war.
I hope sexual chocolate is in stock,
it's got a condom in the box.
I'll try some cocoa puffs today.
What the fuck is Sonny anyway?
Some say Dino's are the best,
they've got more marshmallows than the rest.
There's not a lot of cocoa in cocoa crispies,
and always stay away from wheaties.
Now it's dinner time and I'm going back to the store.
I had some Erkles, 'liked 'em a lot.
It's the cereal war.
I wish I were Calvin or Hobbes
and then I could try sugar bombs.
The soggies will never get Cap'n Crunch,
I guess I'll have Crunch Berries for lunch.
Breakfast cereals need to be sweet,
that's the only kind I'll eat.
Give me sugar not nuts and twigs!
Do I look like a fuckin' squirrel to you?."
afi,charles atlas,Pop,en,"You've seen it all a thousand times,
you've heard it all before.
You've danced the steps,
you wrote the rhymes.
So pass?
too many times,
but you're hollow at the core.
Two generations past you by.
You think there's nothing left.
But look around and you will see what our world has grown to be.
We are the now, not the past.
Can't you even try to see the strength with which
we've built ourselves to be.
I know that you will never be able to destroy what it's meant to me.
You've never seen the likes of us.
We are your novelty.
A brand new trend with mass appeal,
don't like the truth,
don't like what's real.
You're jumping into something you'll never understand.
You think that it's a passing phase.
It's our entire life.
You revel in rebellious ways,
rebellion that the media made.
When you change your channel,
we'll smash your T.V.."
afi,clove smoke catharsis,Pop,en,"lean against the night and laugh
as I try to scale the wall
ignored futility fills the air
you're only there to watch me fall
watch me fall
watch me
chorus:
if only pure sweetness was offered
why's this bitter taste left in my mouth
if I could catch my breath
just to exhale
I'd know that I held it in too long
from above comes a faint smile
a new vantage, such a view
familiarity, now disowned
just sit and stare, as I walk away
walk away
watch me
chorus
...
chorus
if only pure sweetness was offered (the bitterness)
why's this bitter taste left in my mouth (pure sweetness)
if I could catch my breath (my breath)
just to exhale
I'd know that I held it in too long."
afi,coin return,Pop,en,"I have slipped and I have fallen so far down I can't get out.
Overwhelmed by my doubt.
Things I said I'd never do I've done.
Those I said I'd never be I've become.
I have broken - I'm still breaking - cracked and wrecked,beyond repair.
Smacks me in the face every time I fall.
I cannot disregard, with each new fall I hit twice as hard.
Would you be there for me? I would.
Would you look up to see?
I would
falling forward and looking up.."
afi,cold hands,Pop,en,"How I regret what I must do
but you've left me no choice.
Though I still strain
I can't recall the beauty of your fey voice.
Now that I've heard come through the walls
a song I've heard many times
I must return all you gave me
in the company of swine.
We had found sacred ground
Oh we had found sacred ground
You'll burn down.
I thought you sang so tastefully
but now I see I was wrong.
Your serenade turns to filth when I leave
so, please, cut the love song.
How I regret what I must do
but you must be replaced
For I cannot go on suffering
such simple and common tastes.
When you met my eyes you sang to me
of passion, pain and will.
When I blinked you turned away
to kiss the hand of filth.
We had found sacred ground
Oh we had found sacred ground
I'll burn down
I thought you sang so tastefully
but now I see I was wrong.
Your serenade turns to filth when I leave
so, please, cut the love song.

Tell me who will hear your voice,
your song, when the smoke has cleared
and the lights are gone?
Tell me, who appears when I'm gone.
I thought you sang so tastefully
but now I see I was wrong.
Your serenade turns to filth when I leave
so, please, cut the love song.
I thought you sang so tastefully
I see I was wrong.
Your serenade turns to filth when I leave
so, please, cut the love song.
Cut the love song
Cut the love song"
afi,consult my lover,Pop,en,"You've got something to say, or so you say to me, then you receive a blank stare.
You've got nnothing to say of importance.
Gosh, that's really good to hear.
I'm so proud of you,
so proud of you,
I'm proud of you,
I'm very proud of you.
You've got something to say, something to show to me.
Well, I have seen it before.
I can't compete, I can't impress you.
I guess I'll show you the door.."
afi,crop tub,Pop,en,"You say you want to be friends,
start over, try again?
Well, things will never be the way they were back then.
Things were never how you wanted,
I couldn't think of you that way.
Now, if you take one step closer I will take two steps away.
Maybe you need affection,
I'd like to help you but I can't stand when you're around:
fuck you very much.
Maybe you need to talk,
but you betrayed my trust.
Friends was not good enough?
Fuck You Very Much.
You can always claim you're straightedge,
go ahead and dye your hair.
You won't get more attention from me,
'cause I will never fucking care.
I try to remain secret,
shooting away and hiding out,
but you always track me down.
Open your eyes and figure it out.
I'm not trying again.
I'm sick of seeing you.
Don't wanna be your friend.
I wish you'd go away.."
afi,cruise control,Pop,en,"Will never want to date you
While i can learn to hate you.
If you somehow learn to love me,
Well, that's just my luck.
I would never care if you only wanted my friendship,
But somehow you're disappointed
That i'm not a slut.
I don't want to fuck you, so fuck you!
I my mind there is no doubt
That you've been in and out of many
Different backseats, many times before.
I can always see your defeat
When i won't leave the front seat.
And it seems your disappointed that i'm not a whore
I don't want to fuck you, so fuck you!"
afi,cult status,Pop,en,"I'll turn you on and switch you right off.
I'll make sure you like what you see.
Forget all that you once believed.
Now you will believe in me.
Do you believe you make the choice,
decide what you hold most dear?
In all opinions that you voice,
it's my voice that they all hear.
I'll take your ideas and your values,
I'll make you turn them all around.
I'll break your individuality,
I'll take you down.
I'll seal shut your open eyes.
I'll give you a taste on the bland.
Intoxicate you, take me in.
You'll never feel the touch of my hand.
I'll take you ideas and your values,
I'll make you turn them all around.
I'll break your individuality,
I'll take you down.
I'll turn you on and switch you right off.
I'll soothe your troubled mind.
You'll never have to think again,
It's just a matter of lost time.
I'll take you ideas and your values,
I'll make you turn them all around.
I'll break your individuality,
I'll take you down."
afi,dancing through sunday,Pop,en,"Will you join me in this dance, this dance of misery
Cradled in imposs..
impossibility?
Swooning, I am swept away
Swept off my feet, with step by step by step, we take the lead
As drop by drop, we start to bleed
Oh, we dance in misery
(And we dance on, and we dance on)
Oh, we dance in misery
(All lost in the arms of our misery, oh)
Oh, we dance in misery
(And we dance on, and we dance on)
Swept off our feet by our misery, we're swept into the shadows
Will you lend yourself to beauty that will horrify?
Let me hide within your black, the still inside your eyes
Deafened, caught within a cry
So sensual, as step by step by step, I seperate
As breath to breath, as I..
suffocate
(Oh, we dance in misery)
And we dance on, and we dance on
(Oh, we dance in misery)
All lost in the arms of our misery, oh
(Oh, we dance in misery)
And we dance on, and we dance on
Swept off our feet by our misery, we're swept into the shadows
So who will follow? Who is the lead?
I know I'll leave a stain, because I bleed
As we dance, we all dance
We all..
have no chance in this horrid romance
(Oh, we dance in misery)
And we dance on, and we dance on
(Oh, we dance in misery)
All lost in the arms of our misery, oh
(Oh, we dance in misery)
And we dance on, and we dance on
Swept off our feet by our misery, we're swept into the shadows
Swept off our feet by our misery, we're swept into the shadows"
afi,dark snow,Pop,en,"I wanted to take you
From those robes to feel the cold
Undressing the blessings feels
Like my afterlife
I go on yet on that night
I went down with the lights
Somehow, over and over I go on
They carried me out
When the lights went out
I'm over
I wanted to keep you
But I was told you'd grown
Too old for someone
Who stayed young by bleeding light
My afterlife is black and cold"
afi,"darling, i want to destroy you",Pop,en,"Were you dying to go?
You just looked so exposed.
Demure through the dark dancing lights.
I glided by, I can't deny that the shadows
Betrayed you and I on that night
Oh, I must confess I am overdressed, for you
Not impressed?
Darling, I want to.
I'll confess this too,
Must you know the truth,
This is all for you.
Darling, I want to destroy you.
As you reached for my hand,
Did you then understand
It was I who would lead you that night?
When you begged to know I was glad to show
That I needn't be scared, either way I still bite
Oh, I must confess I am overdressed, for you
Not impressed?
Darling, I want to.
I'll confess this too,
Must you know the truth,
This is all for you.
Darling, I want to.
So here's the final scene
When I finally come clean
I've watched you for years, years
And here's my favorite part
When you beg for my heart and I disappear.
Oh, I must confess I am overdressed, for you.
Not impressed?
Darling, I want to.
I'll confess this too,
Must you know the truth,
This is all for you.
Darling I want to.
Darling, I want to ...
Destroy you"
afi,death of seasons,Pop,en,"Of late
its harder just to go outside
to leave this deadspace with hatred so alive,
writhing with sickness
thrown into banality
(I decay)
killed by the weakness,
but forced to return.
(Turn it) OFF!
I watch the stars as they fall from the sky
I held the falling star and it wept for me, dying
I feel the falling stars encircle me, now as they cry
go out there so quickly,
grows malignant tribes
Post human extinction excels
unrecognized.
Feeling surrounded, so bored with mortality, I decay.
All of this hatred is fucking real.
(Turn it) ON! yeahhh
I watch the stars as they fall from the sky
I held the falling star and it wept for me,
dying
I feel the falling the stars encircle me,
now as they cry.
But it wont be all right,
despite what they say
Just watch the stars tonight come out as they,
as they disappear disintegrate.
And I disintegrate ?cause this hate is fucking real.
And I hope to shade the world
as the stars go out and I disintegrate.
I wont be alive
just watch the sky
just watch the sky
the stars go out"
afi,demonomania,Pop,en,"Look upon me, I am the beast...
Demonomania, Demonomania, Demonomania,
My father was a wolf.
Demonomania, Demonomania, Demonomania,
My mother was a whore.
It's in the blood, I wanna be the fucking savior.
Humans are weak, What else you fucking do?
Humans are weak, I want your blood.
Demonomania, Demonomania, Demonomania,
My father was a wolf.
Demonomania, Demonomania, Demonomania,
My mother was a whore.
Demonomania, Demonomania, Demonomania,
My mother was a whore.
Demonomania, Demonomania, Demonomania,
My father was a wolf.
."
afi,don't change,Pop,en,"I'm standing here on the ground
The sky above won't fall down
See no evil in all direction
Resolution of happiness
Things have been dark
For too long
Don't change for you
Don't change a thing for me
I found a love I had lost
It was gone for too long
Hear no evil in all directions
Execution of bitterness
Message received loud and clear
Don't change for you
Don't change a thing for me
I'm standing here on the ground
The sky above won't fall down
See no evil in all directions
Resolution of happiness
Things have been dark for too long
Don't change for you
Don't change a thing for me"
afi,don't make me ill,Pop,en,"Right now we've got a reason to live
But it's got nothing to do with you.
We've got a lot of places we're gonna go,
A lot of things that we're gonna do.
In your world we may be no one,
But what makes you think you're someone?
We have got just what we need and we don't need you.
No one.
I can tell where our future lies,
And you can tell we've got nothing to hide.
The way things seem to me right now,
Everything will be just fined.
We're going to do it all our way.
We don't need you to darken our day.
We've never given up before
And this stand won't be our first time.
No one's gonna tell me, i'm gonna do it my way.
No one's gonna tell me how to get it done.
No one's gonna tell me no!"
afi,dream of waking,Pop,en,"I feel it washing over me,
the slow poisonous tide.
Pins and needles dance on me.
Sickness undefined.
Now I'm afraid to face the sky.
Please someone hear my haunted cries.
[Chorus]
Please let them waken me (x4)
With eyes sewn shut I still can see
(I end up somewhere)
all that is surrounding me.
(somewhere between)
between a dream
(I end up nowhere)
and motionless reality, will I forever life?
I feel it binding so smoothly.
I see myself below.
I feel it gnawing, eating me.
Poisonous and slow.
My mind it speeds.
My voice has died.
God let me make the faintest cry.
[Chorus]
bound
By my hands
By my legs
by my eyes
by my mouth
bind everything
Opened up wide for the taking,
just one touch and I'll be yours.
Opened up wide for the breaking.
Just one touch and I'll be yours.
What's on the other side of the mirror?
To try (I cry) to break the static keeping me here in between.
What's on the other side of the mirror?
To try (I cry) to break the static keeping me here in between.."
afi,dumb kids,Pop,en,"Up until the day you met the family
You'd never felt that pain begin to drain
And up until the day you sold the family
You'd kept that fractured face from being shown
Let's play turn to stone like you played with broken bones
Now finally you can see me turn to stone
Up until the day you cracked the fountain
I'd never felt my life drain in that way
Up until that day you tainted the water
You'd kept that average face from being shown
Were we only playing like dumb kids?"
afi,end transmission,Pop,en,"Pull the top down, use your knees to drive
I'll make it worth your while, just let me taste the sky
You pressed your mouth on mine and fed me a star
and you said, ""we never can truly know who we are.""
Know who we are
With the lights out and the night inside
the broken radio was playing suicide
I felt myself falling
I confessed to you, ""i saw a body.""
You said you'd seen a few
This night has only just begun
If there's discretion that you'd not abondon, now's the time.
We'll burn to best the morning sun
Go grab your bat, i'll bring the gun
the gun
Keep the top down, use your knees to drive
I'll hide these words, they're only yours to find
You pressed your mouth on mine and said, ""they call us stars.""
Then said, ""we never can truly know who we are.""
This night has only just begun
If there's discretion that you'd not abondon, now's the time.
We'll burn to best the morning sun
Go grab your bat, i'll bring the gun
the gun
Everything was burning bright.
Everyone was frightened.
You said, ""stay strong.""
Everybody knowing that's what we'd invited still remains when we're gone
This night has only just begun
If there's discretion that you'd not abondon, now's the time.
We'll burn to best the morning sun
Go grab your bat, i'll bring the gun, oh
This night has only just begun
If there's discretion that you'd not abondon, now's the time.
We'll burn to best the morning sun
Go grab your bat, i'll bring the gun
the gun
I'll bring the gun
Oh..."
afi,"endlessly, she said",Pop,en,"[Whispering]
Walked into our world and made
Horrible sounds.
I can still hear them today
[Bleakly they sing]
Beautiful now,
For they all passed my love.
Still each time I always meant,
Every word,
Every one.
Though in time they finally bent,
Every word,
Every one.
Every word.
""I will wait for you."" She said,
Endlessly.
""I will wait for you."" So spoke,
Misery.
I returned to you but found,
My empty home.
The radio told me to stay.
I sang alone.
Here will I pass, my love.
Still each time I always meant,
Every word,
Every one.
Though in time they finally bent,
Every word,
Every one.
Every word.
""I will wait for you."" She said,
Endlessly.
""I will wait for you."" So spoke,
Misery.
Oh.
I have been waiting for you,
Biting as you talk me through.
I have come to relieve you,
Of life and love.
I will wait for you.
I will wait for you.
I will wait for you.
I will wait.
I will wait.
""I will wait for you."" She said,
Endlessly.
""I will wait for you."" So spoke,
Misery.
""I will wait for you""
Wait for you,
Endlessly.
""I will wait for you.""
So spoke.
So spoke,
Misery.
I will wait straight through.
As I wait for you
Dear,
Endlessly."
afi,ether,Pop,en,"Ether
Wear your tears, tonight my dear
I say, they truly suit you
I'm impressed and moistly dressed
I may decide to keep you
I opened my mouth
And drank down the sea
You told me it's safe to say
We cease to evade
I dream it all away
I'm thankful
When I'm awake
I seek my soul today
I'm going home
And nothing's changed at all
I open my eyes
To lovers in flames
Burning
Sleep will provide
A front door escape
I dream it all away
I'm thankful
When I'm awake
I seek my soul today
I'm going home
And nothing's changed at all
I close my eyes
I close my eyes
I close my...
I dream it all away
I'm thankful
When I'm awake
I seek my soul today
I'm going home
And nothing's changed at all
at all."
afi,ever and a day,Pop,en,"Lie in comfort, of sweet calamity, with nothing left to lose.
Like in the darkness,
I'm slowly drowned to sleep nothing left to lose.
Three tears I've saved for you.
I'd retrace the steps that lead me here
but nothing lives, behind me.
So I lie in this field bathed in the light that loves me,
with nothing left to lose.
Three tears I've saved for you.
Will you be my beloved?
Will you help me to get through?
Will you be my destruction?
Will you help me to be through?
Will you be my beloved?
Will you help me to get through?
Will you be my destruction?
Will you help me to be through? (X2)"
afi,exsanguination,Pop,en,"Welcome the whole new pain and take comfort in all you've become.
I waved as i passed myself along the way.
I have arrived so unashamed, but my reflection no longer looks the same.
It seems much dimmer now.....it seems so dim.
Just stumble and fall into a world that's overcrowded.
And you will find me.
Won't recognize me; i won't recognize myself.
I have arrived so unashamed, but all my senses no longer seem the same.
I can sense everything.
My sight's so clear.
In an instant, my life just slipped away.
I fought for life the whole time you were holding me down.
You watched me dying.
Holding me down, you brought my rebirth."
afi,fainting spells,Pop,en,"Give me this before I slip,
before I sink, because I think,
I think I may have found the short way down.
Just give me something
Cold and clear
The love spent here,
As I had feared means nothing dear.
I pray to reason I'll forget.
I'll trade what's left.
JUST GIVE ME SOMETHING!
I'm the devout,
Praying just to get the blood out,
Bound by this flesh I own.
I'm the devout,
Cutting just to get the blood out.
Desecrate til we die alone.
I will defy the pulse disguise
But please pretend we're still alive
If it gives you hope.
I've sung and drowned.
I'm taking the short way down.
Give me something!
I'm the devout,
Praying just to get the blood out,
Bound by this flesh I own.
I'm the devout,
Cutting just to get the blood out.
Desecrate til we die alone.
Give me something I can take,
Can take to make the memories fade.
Poison kiss, remember this,
I never was meant for this day.
I'm the devout,
Praying just to get the blood out,
Bound by this flesh I own.
I'm the devout,
Cutting just to get the blood out.
Desecrate til we die alone."
afi,fall children,Pop,en,"As the cries start to penetrate still air.
This day we celebrate.
The wait now ends.
From four corners smoke plumes into a reddened sky.
In the face of lantern light, tonight my destiny lies.
Chorus:
This day so hallowed, This day so hallowed,
from here to forever its will I will follow.
[This day so hallowed, this day so hallowed]
Tonight will come to life.
Deadened branches stirred by whispers in the wind.
[Woah, oh
Woah, oh]
Fall children fill the streets at dusk, at last, it
all will begin.
This day so hallowed,
This day so hallowed,
from here to forever its will I will follow.
[This day so hallowed, this day so hallowed]
Tonight will come to life.
Fall Children!
This day so hallowed,
This day so hallowed,
from here to forever its will I will follow.
[This day so hallowed, this day so hallowed]
Tonight will come to Life
To Life!"
afi,fallen like the sky,Pop,en,"Flee today with me and we can hide
Until they want you
Where the strange creatures play
In mystic caves of strength, disassociate
Seal my fate, seal my, seal your
Until they eat their own young
This is a lonely war tonight and I'm forsaken
Are you a lonely one, too?
This is a lonely war tonight, the soldier's waking
They were the lonely ones, too
Leave your stain and love my wounds tonight
Leave like they all do
Where the strange creatures play
In this game so fake with a reprobate
Seal our fate, seal our, seal your
Till we eat our own young
This is a lonely war tonight and I'm forsaken
Are you a lonely one, too?
This is a lonely war tonight, the soldier's waking
They were the lonely ones, too
This is a lonely war tonight and I'm forsaken
Are you a lonely one, too?
This is a lonely war tonight, the soldier's waking
They were the lonely ones, too
This is a lonely war tonight and I'm forsaken
Are you a lonely one, too?
Are you a lonely one, too? The soldier's waking
Are you a lonely one, too?"
afi,feed from the floor,Pop,en,"Dust on dust, in a new room
First impressions of the sun
Burnt the skin now are buried
We've been staring up too long
Eyes gone dry
no more tears
Salt and shame upon my tongue
Dust on dust, drying flowers
We've been coming here too long
Here in the golden mirror watch
Every word you say shatter
And find a way to cut like golden days
Flesh on flesh on the dry earth
Our reflections are the same
Wearing dust, match the desert
Past is captured as it's made in your image
Like an actress lying to protect her age
Dust on lens
dying flowers
We shall not return again
Here in the golden mirror watch every word
You say shatter and find a way
To cut like golden days
Your watching as I fade
Fading as I'm watching every word I say
Loving how I fade, wilting like a flower
Knowing that the rain may fall too late
It can't revive my dying flowers
Oh the rain may fall..
too late
This is our final hour"
afi,file 13,Pop,en,"I sleep until there is no light,
I'm wide awake all through the night,
Diner may suck but I'll take a bite,
I do whatever I can.
My muscles stiffen through the day,
Discomfort never goes away,
Someone should just throw me away,
I feel like a garbage can.
Throw me away,
I've got no use.
Throw me away,
I'm nothing to lose.
Throw me away,
I feel like shit.
I am useless.
I know I know nothing at all,
I'd take stand, but I know I'd fall,
I'd run head-down into a wall,
And watch my blood run faster.
Girls laugh and pass me on the street,
I spook out everyone I meet,
I've got pink toenails on my feet,
I'm such a fucking master.
Throw me away,
I've got no use.
Throw me away,
I'm nothing to lose.
Throw me away,
I feel like shit.
I am useless.
I never seem to feel well,
I always seem to looks like hell,
It seems like everyone can tell my mind is going numb,
My mom thinks I wear women's clothes,
I get dogged on at all the shows,
It seems that everybody know,
I look like a fucking bum.
Throw me away,
I've got no use.
Throw me away,
I'm nothing to lose.
Throw me away,
I feel like shit.
I am useless.."
afi,fishbowl,Pop,en,"I'm here today, just like every yesterday
Heavy heat, and sheets stick to my skin
Can't get away from nothingness.
I try to get up, but I have to give in to the force that is keeping me down
I overcome gravity, I look outside
A cat cries out, trapped upon a window sill, but is crying's drowned out by my screaming inside
What will it take?
I wonder what it's like exposed outside, would I be safe? When will it break
Try to look out, I see reflection I just want to break
Sirens moan
They're forever crying..
someone's probably dying.
The sound sticks inside my head
Talk to myself, I'm company, but who is to say if nothing if said? Two windows stare back at me
Three stories high nothing is new
I may sit, but someday I'll stand
I'll muster up the will and fire myself through."
